Row,Col,A_Diff_Linear,A_Blue_Linear,A_Green_Diff_Linear,A_Diff,A_Blue,A_Green_Diff,A_Plast_Diff,A_Plast_Green_Diff,T_Plast_Blue,T_Plast_Green,T_Plast_Red,A_Core_Blue,Meniscus_Depth_Ratio,Delta_BStar,B_Star_Norm,Chroma,Hue_Angle,Chroma_L_Ratio,SSAI,AAR,NDYI,RB_Ratio,GB_Ratio,RG_Ratio,Rel_Sat,Blue_Med,Green_Med,Red_Med,L_Med,A_Med,B_Star_Med,S_Med,V_Med,Plate,Photo,True_OD
E,3,0.7017085594713997,0.6522625111630149,0.016758230589818915,0.3189584361233634,0.2964829596195522,0.007617377540826829,0.30270628566339447,0.005473160906809958,0.5574262021598712,1.1051481573052757,1.119163827299289,0.3801494729843017,0.7608695652173914,51.17315929507819,0.9565217391304348,211.3409567499873,0.9841060584519555,1.148592156249931,0.6981983885933535,0.04774894897629163,0.3531598447368059,2.1149425287356323,2.0689655172413794,1.0222222222222221,20.252460696592173,87.0,180.0,184.0,184.0,117.0,176.0,135.0,184.0,Plate 0002,plate B 0002.jpg,0.494
E,4,0.0182056667659557,-0.02976649987743595,0.0006838559620107876,0.008275303075434278,-0.01353022721701639,0.0003108436190957277,0.005653175198408494,-8.198435745700172e-05,1.0865540947921366,1.1009979551734708,1.1007901328447993,-0.003849541451669773,0.9833333333333333,6.583386355220753,0.6861702127659575,181.72781845386248,0.7892891943440928,0.9666373322013961,0.018201932515934358,0.17693333324665664,0.008356545844616354,1.0168539325842696,1.0168539325842696,1.0,0.7994745070415304,178.0,181.0,181.0,188.0,128.0,129.0,4.0,181.0,Plate 0002,plate B 0002.jpg,0.0818
E,5,0.01076571375133466,-0.027307193245463348,-0.0013226906898255036,0.004893506250606633,-0.012412360566119674,-0.000601223040829886,0.011941567537276678,0.00023958088600264937,1.055358924147323,1.0841819522408058,1.0847802120455015,-0.007913005420013315,1.022099447513812,6.703363687006586,0.6881720430107527,181.01933598375618,0.7853981633974483,0.9732222364718074,0.01076571375133466,0.18217091024112692,0.0014025245245087724,1.0,1.0056179775280898,0.994413407821229,0.7084230714863435,178.0,179.0,178.0,186.0,128.0,128.0,3.0,180.0,Plate 0002,plate B 0002.jpg,0.0776
E,6,-0.014833240235619292,-0.056031822850814705,0.0003708699454739589,-0.00674238192528151,-0.025469010386734017,0.0001685772479428395,0.00677445670717048,0.001802465433738902,1.0785475579254817,1.090966188659706,1.0955034674926822,-0.025693715433157183,1.064516129032258,4.536005380193231,0.6737967914438503,179.61069010501575,0.7775243103733478,0.9604849738236136,-0.014831590058320425,0.2033715449588568,-0.012379642195603271,0.9728260869565217,0.9782608695652174,0.9944444444444445,1.606154079498016,184.0,180.0,179.0,187.0,128.0,126.0,7.0,184.0,Plate 0002,plate B 0002.jpg,0.056
E,7,0.08717157018696575,0.04577853309487161,0.00040116176263321063,0.03962344099407533,0.02080842413403254,0.00018234625574243407,0.05671133443676531,0.0021946817343266242,0.9783696891816073,1.1092249816814177,1.1148445723531628,0.010062266233972064,1.0941176470588236,13.090523714358525,0.723404255319149,184.7187050625897,0.827518830109014,0.9825463035244133,0.08716108047916234,0.11361253420760258,0.04460431590497387,1.0903614457831325,1.0963855421686748,0.9945054945054945,4.281496422331339,166.0,182.0,181.0,188.0,125.0,136.0,23.0,182.0,Plate 0002,plate B 0002.jpg,0.1368
E,8,0.07800094955195332,0.04972188560370983,-0.0012339188082478997,0.0354549770690697,0.022600857092595367,-0.0005608721855671905,0.05297127939049677,0.0013695613186559194,1.00094298342919,1.1272261561931247,1.1307865102512866,-0.007003845466176891,1.1736526946107784,10.361204824983943,0.7195767195767195,184.7187050625897,0.827518830109014,0.9773476458338078,0.07800094955195332,0.11702068554669923,0.04734576689604352,1.0963855421686748,1.1024096385542168,0.994535519125683,3.0254488178389725,166.0,183.0,182.0,189.0,125.0,136.0,22.0,183.0,Plate 0002,plate B 0002.jpg,0.1136
E,9,0.005906015273917476,-0.0017417511465504477,-0.004380995506808718,0.0026845523972352497,-0.0007917050666138676,-0.0019913615940038635,0.016785289439570472,-0.0007035212079372008,1.1059854437216594,1.1514318058529294,1.1495680913221415,-0.01938588964684839,1.1534090909090908,2.350836091155543,0.6947368421052632,183.17477992343814,0.8047007850161315,0.964077789070727,0.005906015273917476,0.18980895812877352,0.0208623084720124,1.0397727272727273,1.0454545454545454,0.9945652173913043,1.093546261465683,176.0,184.0,183.0,190.0,127.0,132.0,11.0,184.0,Plate 0002,plate B 0002.jpg,0.1034
E,10,0.004619906509386991,0.014062228802020516,0.0014855012002292813,0.002099957504266856,0.006391922182736609,0.000675227818286054,0.007709572274226681,0.0006106195172568135,1.1632485276516835,1.182419175851047,1.184082830508052,0.01174694303507412,1.111764705882353,-2.9193163618068922,0.6910994764397905,183.17477992343814,0.8047007850161315,0.9590302613792573,0.004617848563511919,0.20489897362031012,0.03198887299041901,1.0689655172413792,1.0632183908045978,1.0054054054054054,0.9475689154398541,174.0,185.0,186.0,191.0,127.0,132.0,13.0,186.0,Plate 0002,plate B 0002.jpg,0.1028
E,11,0.021960457702291117,0.07019479388082031,0.0010510943558988753,0.009982026228314195,0.031906724491281985,0.000477770161772223,7.488907432212644e-05,-0.001843928259485303,1.2026753867474351,1.2080008514033433,1.202882792128236,0.06809230662805932,1.0248447204968945,-4.457896469878165,0.7210526315789474,186.1316738225926,0.8271988952702993,0.979640388539961,0.021953535131230578,0.17468183088530356,0.05714285632653063,1.1272727272727272,1.1151515151515152,1.0108695652173914,1.4233324335673236,165.0,184.0,186.0,190.0,126.0,137.0,26.0,186.0,Plate 0002,plate B 0002.jpg,0.1335
F,1,0.3483220895718926,0.43702775734003996,0.007088296078894857,0.15832822253267845,0.1986489806091091,0.0032219527631340214,0.10471570807556188,-0.0028565605446335823,0.8450184729486898,1.0825263384803978,1.075429415428641,0.2948102641957291,0.628099173553719,24.062603106409995,0.9244186046511628,199.80490484470096,0.9202883256682476,1.1616564235157032,0.34758295829577895,0.06346693022382034,0.210053856192929,1.5545454545454545,1.509090909090909,1.0301204819277108,6.7581850426182175,110.0,166.0,171.0,172.0,121.0,159.0,92.0,171.0,Plate 0002,plate B 0002.jpg,0.2484
F,2,-0.00022315573027891162,0.002739924163820983,0.002588506045370163,-0.00010143442285398649,0.0012454200744641546,0.0011765936569864079,-0.0294800596997134,-0.0019327641025789002,1.210604935516974,1.1362009408308256,1.131155679569776,0.006585098871462422,0.8770949720670391,1.027067519386577,0.7043010752688172,183.15294155431957,0.7969806570061045,0.9846932341630085,-0.000222982572757633,0.22353187313972817,0.01843971605050048,1.046242774566474,1.0289017341040463,1.0168539325842696,1.0090803936850012,173.0,178.0,181.0,186.0,128.0,131.0,10.0,181.0,Plate 0002,plate B 0002.jpg,0.0616
F,3,0.8372907189089253,0.8001923240339317,0.019714158345898763,0.3805866904131479,0.36372378365178715,0.008960981066317646,0.36777196456704236,0.007891268771879317,0.49110819852745724,1.1247548643188852,1.1453788221978511,0.4611401601894674,0.725,54.69347856055812,0.9890710382513661,214.98139454380697,1.0008562747827694,1.1747617188186172,0.8323678891980179,0.04403522330921234,0.41520467026891483,2.453333333333333,2.3866666666666667,1.0279329608938548,21.39387358051606,75.0,179.0,184.0,183.0,116.0,181.0,152.0,184.0,Plate 0002,plate B 0002.jpg,0.6167
F,4,-0.003995754694674614,-0.0315571196932163,-0.0011589296948604326,-0.0018162521339430415,-0.01434414531509835,-0.0005267862249365828,-0.0034904229520032193,-0.00028884065944806414,1.12122885444241,1.112993641832656,1.1122536579040299,-0.015143722866446786,1.0055555555555555,4.07783557900396,0.6881720430107527,181.01933598375618,0.7853981633974483,0.9732222364718074,-0.003995754694674614,0.19999999999999998,0.0,1.0,1.0,1.0,0.5777635475967979,179.0,179.0,179.0,186.0,128.0,128.0,3.0,180.0,Plate 0002,plate B 0002.jpg,0.0643
F,5,-0.0061511716221270794,-0.02629115057375983,-0.0026511756733147533,-0.0027959871009668857,-0.0119505229880727,-0.0012050798515067275,0.002596285360189299,-0.0002367224595166903,1.0876625825263189,1.094780860183705,1.0941842866349796,-0.021955930462438485,1.073446327683616,5.163885524360538,0.6956521739130435,181.01933598375618,0.7853981633974483,0.9838007390421531,-0.0061511716221270794,0.19999999999999998,-0.00423131164694906,0.9887640449438202,0.9943820224719101,0.9943502824858758,0.7183537346042592,178.0,177.0,176.0,184.0,128.0,128.0,3.0,178.0,Plate 0002,plate B 0002.jpg,0.0659
F,6,-0.010736295809158069,-0.020471564033179467,-0.00043462580288192686,-0.0048801344587083234,-0.009305256378718015,-0.0001975571831281794,0.004230258092023868,0.0010165336301899697,1.0741153170887556,1.0820931160881355,1.0846288894770735,-0.013329924083993076,1.0852272727272727,3.9711910214253265,0.6978021978021978,180.31361568112376,0.7814766148726883,0.9907341520940867,-0.010736295809158069,0.19999999999999998,-0.007112375432256395,0.9830508474576272,0.9887005649717514,0.9942857142857143,0.9868347116539279,177.0,175.0,174.0,182.0,128.0,127.0,4.0,177.0,Plate 0002,plate B 0002.jpg,0.0615
F,7,0.24677942518537885,0.23927078982215183,0.011108703986819065,0.11217246599335397,0.1087594499191599,0.00504941090309956,0.12181383668456311,0.006056854200378235,0.8281619388083604,1.0811158874354312,1.0962992164999743,0.09080013143427075,1.0928571428571427,24.4891343272961,0.8324022346368715,191.94269978303421,0.8887324886193427,1.0723055853800794,0.24595973701203608,0.09279880410597137,0.12762519987681423,1.2962962962962963,1.288888888888889,1.0057471264367817,12.4518140007276,135.0,174.0,175.0,179.0,121.0,149.0,60.0,175.0,Plate 0002,plate B 0002.jpg,0.2146
F,8,0.3017424599782453,0.29907648451767765,0.009987846383788938,0.13715566362647516,0.13594385659894437,0.004539930174449627,0.14382984318814357,0.004858800993598519,0.8020040734842168,1.104453959066238,1.116879751140502,0.09001557263181731,1.1742424242424243,26.726029592554397,0.850828729281768,195.2331938989884,0.9088546855893888,1.0786364303811513,0.3008410337688781,0.07768896699524085,0.16309719665408243,1.3937007874015748,1.3858267716535433,1.0056818181818181,11.280300403205763,127.0,176.0,177.0,181.0,120.0,154.0,73.0,178.0,Plate 0002,plate B 0002.jpg,0.2375
F,9,0.06702151528039743,0.09844191369808884,0.001973991936214947,0.03046432512745334,0.044746324408222155,0.0008972690619158882,0.02990933647044857,-3.0093462603283938e-05,1.0405527308588707,1.114816847411515,1.1147396013533888,0.015229378439162404,1.1708860759493671,5.70752957479084,0.7569060773480663,185.4561942885705,0.8311677031929985,1.0246198579479033,0.06698184879158123,0.13542981991901262,0.054216866653360445,1.1146496815286624,1.1146496815286624,1.0,3.1095813943471784,157.0,175.0,175.0,181.0,125.0,137.0,28.0,176.0,Plate 0002,plate B 0002.jpg,0.1298
F,10,0.0615677437137879,0.10698490684118908,0.0033728555010687847,0.027985338051721823,0.04862950310963143,0.0015331161368494078,0.014304303588301572,-0.0013624695288837335,1.1102190860207242,1.1510003673268046,1.1473951048168565,0.01919428623535431,1.1883116883116882,1.4084444567130276,0.7540983606557377,186.19613314996636,0.8347876230912644,1.0174652084697615,0.06150550895551991,0.14788826239620015,0.06446776515040832,1.141025641025641,1.1346153846153846,1.0056497175141244,2.335602034280459,156.0,177.0,178.0,183.0,125.0,138.0,29.0,178.0,Plate 0002,plate B 0002.jpg,0.1336
F,11,0.028699666397513562,0.11611883793724016,0.0036734317775126424,0.013045302907960736,0.052781289971472765,0.001669741717051268,-0.02195542137947823,-0.004096490347516149,1.2173583834000856,1.1683138357463672,1.1573455057253859,0.04769258334388427,1.1409395973154361,-5.153429112740042,0.7624309392265194,186.19613314996636,0.8347876230912644,1.0287079179556153,0.028668073334037966,0.18510089061016677,0.0634441078029591,1.1419354838709677,1.1290322580645162,1.0114285714285713,1.794824368607778,155.0,175.0,177.0,181.0,125.0,138.0,30.0,177.0,Plate 0002,plate B 0002.jpg,0.1341
G,1,0.12842116943112888,0.26078951021763197,-0.002181138999969773,0.05837325883233141,0.11854068646256004,-0.0009914268181680994,0.0045198165443055514,-0.006164954558271922,1.069337476484192,1.0959722518049773,1.0805244639633123,0.17451097950156816,0.6758620689655173,6.062558337709248,0.8520710059171598,190.68560512005095,0.8559130259709072,1.128317190059473,0.12842116943112888,0.09227368548057965,0.1043771026199141,1.2481203007518797,1.218045112781955,1.0246913580246915,3.5597449247131094,133.0,162.0,166.0,169.0,125.0,144.0,53.0,166.0,Plate 0002,plate B 0002.jpg,0.1664
G,2,0.0005531602797596395,0.02212907309642457,-0.0012535060031207412,0.00025143649079983205,0.010058669589283888,-0.0005697754559640181,-0.03080722125827562,-0.002961311491242763,1.2476693279165487,1.1701824730288994,1.1622305245943938,-0.003795503446347485,0.8920454545454546,-2.014846921549122,0.7119565217391305,183.15294155431957,0.7969806570061045,0.9953964214908673,0.0005531602797596395,0.19899928635534284,0.024390243552507268,1.0588235294117647,1.0411764705882354,1.0169491525423728,1.0053993082706472,170.0,177.0,180.0,184.0,128.0,131.0,11.0,180.0,Plate 0002,plate B 0002.jpg,0.0712
G,3,0.2017423864837158,0.17046241111132424,0.00025804786926513293,0.09170108476532533,0.07748291414151096,0.00011729448602960761,0.07543926166706037,-0.0005368764033632789,0.9981959335719788,1.1890275964393546,1.1875586244017107,0.09979503272356503,0.8666666666666667,18.6312381008359,0.7872340425531915,191.80198122021577,0.8813984537669336,1.02022330436285,0.20172676993476918,0.0713988499296608,0.11854103163311502,1.2758620689655173,1.2620689655172415,1.010928961748634,7.103149429016537,145.0,183.0,185.0,188.0,122.0,148.0,56.0,185.0,Plate 0002,plate B 0002.jpg,0.2061
G,4,0.011868833057883246,-0.017785052006731816,0.0011033382337898127,0.005394924117219653,-0.008084114548514435,0.0005015173789953663,-0.001828656940088741,0.0007598442028587254,1.1626967770036662,1.155787431493488,1.1578113740773335,-0.016771786963137015,0.9888268156424581,2.987328825700601,0.6951871657754011,182.43903091169938,0.7931499461096552,0.9756097909716545,0.011864905756634762,0.1895754447965918,0.012622720720578953,1.0284090909090908,1.0227272727272727,1.0055555555555555,1.223237549612196,176.0,180.0,181.0,187.0,128.0,130.0,7.0,181.0,Plate 0002,plate B 0002.jpg,0.0776
G,5,-0.00076696877447913,-0.020421920208562296,0.00028606433242700166,-0.00034862217021774597,-0.00928269100389193,0.00013002924201222475,-0.002999677507215373,0.0006382095764803641,1.1388288162666569,1.129329208421209,1.1309900136742703,-0.01993514710124504,1.0454545454545454,2.0394516976444947,0.6956521739130435,181.01933598375618,0.7853981633974483,0.9838007390421531,-0.0007669029594041944,0.20260058484024449,0.002832861149676188,1.0056818181818181,1.0056818181818181,1.0,0.6728558002948885,176.0,177.0,177.0,184.0,128.0,128.0,3.0,178.0,Plate 0002,plate B 0002.jpg,0.0678
G,6,-0.005056323084448318,-0.0005426330960696773,0.0031710004989822472,-0.0022983286747492444,-0.0002466514073043837,0.0014413638631737527,-0.0041040891374190674,0.0016502043539546457,1.1106764048590116,1.0960572834311706,1.1002299341547719,0.007221192672893197,1.023121387283237,1.8186323159548863,0.7111111111111111,181.01933598375618,0.7853981633974483,1.0056629776875343,-0.005051517575023014,0.22882727726347504,0.0,1.0,1.0,1.0,0.7339035890347891,172.0,172.0,172.0,180.0,128.0,128.0,3.0,174.0,Plate 0002,plate B 0002.jpg,0.0539
G,7,0.17031020234003716,0.17427282808771685,0.009927532905924519,0.07741372833638055,0.07921492185805311,0.0045125149572385155,0.07274008920871988,0.003912551416305081,0.9392229188652703,1.100515641360899,1.1104749619013454,0.07477568699496731,1.0620689655172413,15.302789484371928,0.8033707865168539,188.62131374794313,0.8604449269938889,1.0596703019547367,0.16980448046980592,0.11390071656112699,0.09350237569726821,1.2097902097902098,1.2027972027972027,1.005813953488372,9.552485907553057,143.0,172.0,173.0,178.0,123.0,143.0,44.0,173.0,Plate 0002,plate B 0002.jpg,0.1606
G,8,0.19457260824743905,0.22823789695494734,0.015267134645238024,0.0884420946579269,0.1037444986158852,0.006939606656926337,0.07686880608944174,0.005021701795117697,0.9193860466162666,1.0847883501507165,1.0974044434152206,0.0650583378429293,1.1777777777777778,15.53262649147905,0.8390804597701149,190.90573590125572,0.8706925755941733,1.0971594017313548,0.19368550145855956,0.12235878616819534,0.11184210342364961,1.2592592592592593,1.2444444444444445,1.0119047619047619,8.823642949831326,135.0,168.0,170.0,174.0,123.0,146.0,53.0,170.0,Plate 0002,plate B 0002.jpg,0.1581
G,9,0.07063515146233518,0.15938188105921883,0.007788601438201648,0.032106887028334086,0.07244630957237212,0.003540273381000686,0.008295297598909155,-0.0003108688088431476,1.0471038121323464,1.0680606309086678,1.0672963846527288,0.03720486802864251,1.2056737588652482,1.4594171376749898,0.8,184.7187050625897,0.827518830109014,1.0865806180152335,0.07047049149092208,0.16491032446922635,0.05996758411721906,1.1310344827586207,1.1241379310344828,1.0061349693251533,3.2537857973516577,145.0,163.0,164.0,170.0,125.0,136.0,27.0,164.0,Plate 0002,plate B 0002.jpg,0.097
G,10,0.07932548518548996,0.2136106829767231,0.010444989802782328,0.03605703872067725,0.09709576498941955,0.004747722637628314,-0.00699738599548539,-0.001757441639597089,1.0759061606360334,1.0630029014729478,1.05870998314483,0.06192452207492326,1.2121212121212122,-0.8586951496829442,0.8373493975903614,186.93849255838134,0.8383788393015514,1.1261354973396467,0.07907769546865068,0.17137148636378566,0.07744107613735562,1.1751824817518248,1.1605839416058394,1.0125786163522013,3.2266741800226018,137.0,159.0,161.0,166.0,125.0,139.0,37.0,161.0,Plate 0002,plate B 0002.jpg,0.1154
G,11,0.21515588728918983,0.38973367473545933,0.011909573531863588,0.09779813058599533,0.17715167033429965,0.005413442514483377,0.02530476445500759,-0.004665767409683132,1.0053687881408082,1.0771989718340826,1.0656882142172317,0.13770838990948533,1.209090909090909,4.577652357606553,0.9263803680981595,194.12624758130983,0.8912283906854327,1.1909585741184652,0.21438989960703217,0.10428712767456264,0.16330274929719726,1.4035087719298245,1.3771929824561404,1.019108280254777,4.708845467363453,114.0,157.0,160.0,163.0,122.0,151.0,73.0,160.0,Plate 0002,plate B 0002.jpg,0.1909
